CustomerID,recency_days,frequency,monetary,country,R_score,F_score,M_score,rfm_score,segment
12844,29,4,648.6,United Kingdom,4,3,3,10,Loyal
12845,267,4,354.09,United Kingdom,2,3,2,7,Potential
12847,22,2,1636.9,United Kingdom,4,2,4,10,Loyal
12848,676,1,208.0,United Kingdom,1,1,1,3,Lost
12849,31,6,3064.07,United Kingdom,4,4,5,13,VIP
12850,446,1,330.0,United Kingdom,1,1,2,4,At-Risk
12851,97,2,284.13,United Kingdom,3,2,1,6,At-Risk
12852,295,1,311.55,United Kingdom,2,1,2,5,At-Risk
12853,135,11,3907.5,United Kingdom,3,5,5,13,VIP
12854,79,7,2994.02,United Kingdom,3,4,5,12,Loyal
12855,373,4,650.94,United Kingdom,2,3,3,8,Potential
12856,8,6,2179.93,United Kingdom,5,4,4,13,VIP
12857,211,6,3688.0,United Kingdom,2,4,5,11,Loyal
12858,383,1,177.92,United Kingdom,2,1,1,4,At-Risk
12859,459,1,575.1,United Kingdom,1,1,2,4,At-Risk
12860,693,1,55.47,United Kingdom,1,1,1,3,Lost
12861,620,1,68.25,United Kingdom,1,1,1,3,Lost
12862,426,2,1008.32,United Kingdom,1,2,3,6,At-Risk
12863,52,6,2792.55,United Kingdom,4,4,4,12,Loyal
12864,138,2,299.57,United Kingdom,3,2,2,7,Potential
12865,26,4,3323.47,Austria,4,3,5,12,Loyal
12866,283,3,1092.35,Belgium,2,3,3,8,Potential
12867,26,13,7913.29,United Kingdom,4,5,5,14,VIP
12868,186,8,2247.06,United Kingdom,3,4,4,11,Loyal
12869,682,1,337.67,United Kingdom,1,1,2,4,At-Risk
12870,375,3,1676.95,United Kingdom,2,3,4,9,Potential
12871,84,3,744.02,United Kingdom,3,3,3,9,Potential
12872,327,12,3685.49,United Kingdom,2,5,5,12,Loyal
12873,282,3,2027.3,United Kingdom,2,3,4,9,Potential
12874,385,2,873.42,Belgium,2,2,3,7,Potential
12875,143,5,1356.99,United Kingdom,3,4,4,11,Loyal
12876,58,4,3751.79,Belgium,4,3,5,12,Loyal
12877,4,20,2955.17,United Kingdom,5,5,5,15,VIP
12878,236,2,854.99,United Kingdom,2,2,3,7,Potential
12879,45,3,573.22,United Kingdom,4,3,2,9,Potential
12880,382,2,640.13,United Kingdom,2,2,3,7,Potential
12881,276,1,298.0,United Kingdom,2,1,2,5,At-Risk
12882,9,2,1463.04,United Kingdom,5,2,4,11,Loyal
12883,25,4,703.47,United Kingdom,4,3,3,10,Loyal
12884,88,1,309.05,United Kingdom,3,1,2,6,At-Risk
12885,63,3,1175.22,United Kingdom,3,3,3,9,Potential
12886,68,2,1378.4,United Kingdom,3,2,4,9,Potential
12887,384,1,222.4,United Kingdom,2,1,1,4,At-Risk
12888,214,2,354.12,United Kingdom,2,2,2,6,At-Risk
12889,381,4,385.46,United Kingdom,2,3,2,7,Potential
12890,24,2,717.27,United Kingdom,4,2,3,9,Potential
12891,186,11,840.5,United Kingdom,3,5,3,11,Loyal
12892,397,1,263.38,United Kingdom,2,1,1,4,At-Risk
12893,31,1,188.14,United Kingdom,4,1,1,6,At-Risk
12894,575,1,157.35,United Kingdom,1,1,1,3,Lost
12895,42,2,372.8,United Kingdom,4,2,2,8,Potential
12897,205,4,514.25,United Kingdom,2,3,2,7,Potential
12898,464,2,310.96,United Kingdom,1,2,2,5,At-Risk
12899,414,1,366.4,United Kingdom,1,1,2,4,At-Risk
12900,422,1,340.33,United Kingdom,1,1,2,4,At-Risk
12901,9,28,17654.54,United Kingdom,5,5,5,15,VIP
12902,265,1,138.68,United Kingdom,2,1,1,4,At-Risk
12903,429,1,833.53,United Kingdom,1,1,3,5,At-Risk
12904,18,2,509.58,United Kingdom,5,2,2,9,Potential
12905,577,2,1018.42,United Kingdom,1,2,3,6,At-Risk
12906,12,5,2919.81,United Kingdom,5,4,4,13,VIP
12907,396,2,508.91,United Kingdom,2,2,2,6,At-Risk
12908,176,5,1776.0,United Kingdom,3,4,4,11,Loyal
12909,40,8,3103.19,United Kingdom,4,4,5,13,VIP
12910,23,13,5796.52,United Kingdom,4,5,5,14,VIP
12911,552,1,1680.47,United Kingdom,1,1,4,6,At-Risk
12912,3,5,1662.3,United Kingdom,5,4,4,13,VIP
12913,5,13,6700.86,United Kingdom,5,5,5,15,VIP
12914,401,1,223.98,United Kingdom,2,1,1,4,At-Risk
12915,149,4,1174.75,United Kingdom,3,3,3,9,Potential
12916,139,7,4654.02,United Kingdom,3,4,5,12,Loyal
12917,128,6,4359.2,United Kingdom,3,4,5,12,Loyal
12919,8,6,1335.19,United Kingdom,5,4,4,13,VIP
12920,17,4,488.09,United Kingdom,5,3,2,10,Loyal
12921,9,74,35921.04,United Kingdom,5,5,5,15,VIP
12922,161,1,405.38,United Kingdom,3,1,2,6,At-Risk
12923,64,3,788.62,United Kingdom,3,3,3,9,Potential
12924,88,12,2461.45,United Kingdom,3,5,4,12,Loyal
12925,5,3,729.33,United Kingdom,5,3,3,11,Loyal
12926,411,4,1548.08,United Kingdom,1,3,4,8,Potential
12927,395,1,197.31,United Kingdom,2,1,1,4,At-Risk
12928,35,12,4304.89,United Kingdom,4,5,5,14,VIP
12929,312,1,117.85,United Kingdom,2,1,1,4,At-Risk
12930,78,2,415.8,United Kingdom,3,2,2,7,Potential
12931,22,57,92347.34,United Kingdom,4,5,5,14,VIP
12932,539,8,1698.56,United Kingdom,1,4,4,9,Potential
12933,24,8,1687.03,United Kingdom,4,4,4,12,Loyal
12934,737,1,181.65,United Kingdom,1,1,1,3,Lost
12935,2,15,4243.86,United Kingdom,5,5,5,15,VIP
12936,17,4,1063.9,United Kingdom,5,3,3,11,Loyal
12937,15,9,3097.61,United Kingdom,5,5,5,15,VIP
12938,26,1,114.14,United Kingdom,4,1,1,6,At-Risk
12939,64,20,25264.8,United Kingdom,3,5,5,13,VIP
12940,55,2,913.54,United Kingdom,4,2,3,9,Potential
12941,724,1,377.49,United Kingdom,1,1,2,4,At-Risk
12942,131,3,942.65,United Kingdom,3,3,3,9,Potential
12943,558,2,496.5,United Kingdom,1,2,2,5,At-Risk
12944,36,2,604.51,United Kingdom,4,2,2,8,Potential
12945,288,2,900.11,United Kingdom,2,2,3,7,Potential
12946,437,1,324.45,United Kingdom,1,1,2,4,At-Risk
12947,144,6,1908.03,United Kingdom,3,4,4,11,Loyal
12948,16,9,2317.43,United Kingdom,5,5,4,14,VIP
12949,31,22,15526.7,United Kingdom,4,5,5,14,VIP
12950,2,3,1843.0,United Kingdom,5,3,4,12,Loyal
12951,9,15,3213.72,United Kingdom,5,5,5,15,VIP
12952,6,4,1387.79,United Kingdom,5,3,4,12,Loyal
12953,10,2,828.81,United Kingdom,5,2,3,10,Loyal
12954,639,1,162.45,United Kingdom,1,1,1,3,Lost
12955,1,11,4757.16,United Kingdom,5,5,5,15,VIP
12956,306,4,521.89,United Kingdom,2,3,2,7,Potential
12957,10,13,8706.97,United Kingdom,5,5,5,15,VIP
12958,400,2,539.49,United Kingdom,2,2,2,6,At-Risk
12959,484,1,150.95,United Kingdom,1,1,1,3,Lost
12960,414,4,1322.07,United Kingdom,1,3,4,8,Potential
12961,379,1,211.99,United Kingdom,2,1,1,4,At-Risk
12962,7,2,266.39,United Kingdom,5,2,1,8,Potential
12963,8,12,3601.59,United Kingdom,5,5,5,15,VIP
12964,437,1,132.24,United Kingdom,1,1,1,3,Lost
12965,89,1,771.91,United Kingdom,3,1,3,7,Potential
12966,10,1,160.18,United Kingdom,5,1,1,7,Potential
12967,358,3,4306.92,United Kingdom,2,3,5,10,Loyal
12968,112,1,135.95,United Kingdom,3,1,1,5,At-Risk
12969,603,1,122.45,United Kingdom,1,1,1,3,Lost
12970,7,10,1523.91,United Kingdom,5,5,4,14,VIP
12971,4,116,15972.79,United Kingdom,5,5,5,15,VIP
12972,414,4,1161.2,United Kingdom,1,3,3,7,Potential
12973,414,1,385.55,United Kingdom,1,1,2,4,At-Risk
12974,198,2,408.95,United Kingdom,2,2,2,6,At-Risk
12975,437,6,2100.09,United Kingdom,1,4,4,9,Potential
12976,212,8,3156.38,United Kingdom,2,4,5,11,Loyal
12977,156,4,517.63,United Kingdom,3,3,2,8,Potential
12978,385,5,2502.82,United Kingdom,2,4,4,10,Loyal
12979,729,1,517.7,United Arab Emirates,1,1,2,4,At-Risk
12980,158,21,16245.78,United Kingdom,3,5,5,13,VIP
12981,30,2,372.22,United Kingdom,4,2,2,8,Potential
12982,243,8,2744.81,United Kingdom,2,4,4,10,Loyal
12983,598,1,490.08,United Kingdom,1,1,2,4,At-Risk
12984,19,1,97.5,United Kingdom,5,1,1,7,Potential
12985,1,2,1239.38,United Kingdom,5,2,4,11,Loyal
12986,429,10,2729.84,United Kingdom,1,5,4,10,Loyal
12987,74,5,1312.21,United Kingdom,3,4,4,11,Loyal
12988,292,1,535.32,United Kingdom,2,1,2,5,At-Risk
12989,3,33,13551.75,United Kingdom,5,5,5,15,VIP
12990,31,7,955.5,United Kingdom,4,4,3,11,Loyal
12991,23,3,764.82,United Kingdom,4,3,3,10,Loyal
12992,725,1,93.35,United Kingdom,1,1,1,3,Lost
12993,23,8,1259.63,United Kingdom,4,4,4,12,Loyal
12994,4,3,974.42,United Kingdom,5,3,3,11,Loyal
12995,85,1,211.32,United Kingdom,3,1,1,5,At-Risk
12996,376,1,355.5,United Kingdom,2,1,2,5,At-Risk
12997,22,8,2110.91,United Kingdom,4,4,4,12,Loyal
12998,493,3,920.08,United Kingdom,1,3,3,7,Potential
12999,196,3,455.88,United Kingdom,2,3,2,7,Potential
13000,107,4,1032.5,United Kingdom,3,3,3,9,Potential
13001,4,33,24172.1,United Kingdom,5,5,5,15,VIP
13002,318,3,414.13,United Kingdom,2,3,2,7,Potential
13003,106,3,149.05,United Kingdom,3,3,1,7,Potential
13004,12,36,11650.85,United Kingdom,5,5,5,15,VIP
13005,174,4,999.68,United Kingdom,3,3,3,9,Potential
13006,56,1,81.57,United Kingdom,4,1,1,6,At-Risk
13007,580,1,175.25,United Kingdom,1,1,1,3,Lost
13008,323,3,612.13,United Kingdom,2,3,2,7,Potential
13009,673,1,234.0,United Kingdom,1,1,1,3,Lost
13010,374,2,330.12,United Kingdom,2,2,2,6,At-Risk
13011,372,1,101.1,United Kingdom,2,1,1,4,At-Risk
13012,9,11,2972.83,United Kingdom,5,5,5,15,VIP
13013,1,29,12625.77,United Kingdom,5,5,5,15,VIP
13014,11,11,5381.08,United Kingdom,5,5,5,15,VIP
13015,53,11,6586.42,United Kingdom,4,5,5,14,VIP
13016,73,3,789.89,United Kingdom,3,3,3,9,Potential
13017,7,1,204.0,United Kingdom,5,1,1,7,Potential
13018,16,35,9763.16,United Kingdom,5,5,5,15,VIP
13019,379,6,1229.95,United Kingdom,2,4,3,9,Potential
13020,563,2,618.96,United Kingdom,1,2,3,6,At-Risk
13021,4,17,4887.24,United Kingdom,5,5,5,15,VIP
13022,430,1,50.3,Belgium,1,1,1,3,Lost
13023,64,3,1251.03,United Kingdom,3,3,4,10,Loyal
13024,471,2,555.87,United Kingdom,1,2,2,5,At-Risk
13025,732,1,323.39,United Kingdom,1,1,2,4,At-Risk
13026,1,9,1733.08,United Kingdom,5,5,4,14,VIP
13027,114,19,17335.2,United Kingdom,3,5,5,13,VIP
13028,23,2,661.32,United Kingdom,4,2,3,9,Potential
13029,31,5,1927.3,United Kingdom,4,4,4,12,Loyal
13030,11,2,1227.22,United Kingdom,5,2,3,10,Loyal
13031,407,5,3419.27,United Kingdom,2,4,5,11,Loyal
13032,52,9,2843.55,United Kingdom,4,5,4,13,VIP
13033,357,2,220.55,United Kingdom,2,2,1,5,At-Risk
13034,55,3,922.68,United Kingdom,4,3,3,10,Loyal
13035,74,3,1364.2,United Kingdom,3,3,4,10,Loyal
13036,685,1,307.1,United Kingdom,1,1,2,4,At-Risk
13037,138,12,3914.95,United Kingdom,3,5,5,13,VIP
13038,80,3,908.46,United Kingdom,3,3,3,9,Potential
13039,584,4,1010.73,United Kingdom,1,3,3,7,Potential
13040,9,2,676.99,United Kingdom,5,2,3,10,Loyal
13041,451,4,799.13,United Kingdom,1,3,3,7,Potential
13042,598,3,1556.54,United Kingdom,1,3,4,8,Potential
13043,273,1,516.42,United Kingdom,2,1,2,5,At-Risk
13044,291,11,4853.9,United Kingdom,2,5,5,12,Loyal
13045,99,3,808.92,United Kingdom,3,3,3,9,Potential
13046,31,3,949.25,United Kingdom,4,3,3,10,Loyal
13047,57,23,8790.21,United Kingdom,4,5,5,14,VIP
13048,14,9,4084.21,United Kingdom,5,5,5,15,VIP
13049,64,4,1408.24,United Kingdom,3,3,4,10,Loyal
13050,15,34,12235.3,United Kingdom,5,5,5,15,VIP
13051,579,2,155.8,United Kingdom,1,2,1,4,At-Risk
13052,212,7,3167.68,United Kingdom,2,4,5,11,Loyal
13053,622,1,127.65,United Kingdom,1,1,1,3,Lost
13055,78,4,2321.11,United Kingdom,3,3,4,10,Loyal
13056,551,1,209.48,United Kingdom,1,1,1,3,Lost
13057,530,3,722.09,United Kingdom,1,3,3,7,Potential
13058,25,3,271.4,United Kingdom,4,3,1,8,Potential
13059,250,10,2303.17,United Kingdom,2,5,4,11,Loyal
13060,254,1,307.53,United Kingdom,2,1,2,5,At-Risk
13061,72,1,248.61,United Kingdom,3,1,1,5,At-Risk
13062,191,1,346.98,United Kingdom,2,1,2,5,At-Risk
13063,481,1,188.4,United Kingdom,1,1,1,3,Lost
13064,13,6,1680.74,United Kingdom,5,4,4,13,VIP
13065,373,5,1260.91,United Kingdom,2,4,4,10,Loyal
13066,24,2,470.8,United Kingdom,4,2,2,8,Potential
13067,82,3,508.51,United Kingdom,3,3,2,8,Potential
13068,10,2,344.0,United Kingdom,5,2,2,9,Potential
13069,1,38,9683.13,United Kingdom,5,5,5,15,VIP
13070,192,4,751.7,United Kingdom,2,3,3,8,Potential
13071,612,1,129.22,United Kingdom,1,1,1,3,Lost
13072,267,1,177.15,United Kingdom,2,1,1,4,At-Risk
13073,411,2,418.08,United Kingdom,1,2,2,5,At-Risk
13074,511,4,1378.74,United Kingdom,1,3,4,8,Potential
13075,130,1,919.61,United Kingdom,3,1,3,7,Potential
13076,458,1,135.4,United Kingdom,1,1,1,3,Lost
13077,1,11,3064.67,United Kingdom,5,5,5,15,VIP
13078,3,57,29532.45,United Kingdom,5,5,5,15,VIP
13079,4,6,419.18,United Kingdom,5,4,2,11,Loyal
13080,179,4,280.73,United Kingdom,3,3,1,7,Potential
13081,12,28,59205.15,United Kingdom,5,5,5,15,VIP
13082,126,21,7335.75,United Kingdom,3,5,5,13,VIP
13083,4,3,395.43,United Kingdom,5,3,2,10,Loyal
13084,492,1,122.4,United Kingdom,1,1,1,3,Lost
13085,158,8,2433.28,United Kingdom,3,4,4,11,Loyal
13086,383,1,439.33,United Kingdom,2,1,2,5,At-Risk
13087,726,1,313.64,United Kingdom,1,1,2,4,At-Risk
13088,417,1,236.11,United Kingdom,1,1,1,3,Lost
13089,3,203,116737.86,United Kingdom,5,5,5,15,VIP
13090,9,23,14073.09,United Kingdom,5,5,5,15,VIP
13091,28,2,1108.8,United Kingdom,4,2,3,9,Potential
13092,71,12,2140.28,United Kingdom,3,5,4,12,Loyal
13093,276,55,54943.65,United Kingdom,2,5,5,12,Loyal
13094,21,13,2433.12,United Kingdom,4,5,4,13,VIP
13095,71,1,74.4,United Kingdom,3,1,1,5,At-Risk
13096,394,1,419.7,United Kingdom,2,1,2,5,At-Risk
13097,33,27,13080.48,United Kingdom,4,5,5,14,VIP
13098,1,28,28882.44,United Kingdom,5,5,5,15,VIP
13099,99,1,207.36,United Kingdom,3,1,1,5,At-Risk
13101,234,4,695.4,United Kingdom,2,3,3,8,Potential
13102,1,37,11696.92,United Kingdom,5,5,5,15,VIP
13103,40,3,709.64,United Kingdom,4,3,3,10,Loyal
13104,3,9,1709.1,United Kingdom,5,5,4,14,VIP
13105,436,1,72.0,United Kingdom,1,1,1,3,Lost
13106,133,2,603.46,United Kingdom,3,2,2,7,Potential
13107,44,9,5253.07,United Kingdom,4,5,5,14,VIP
13108,373,2,1098.52,United Kingdom,2,2,3,7,Potential
13109,60,3,1134.03,United Kingdom,3,3,3,9,Potential
13110,31,12,2957.47,United Kingdom,4,5,5,14,VIP
13111,719,1,321.88,United Kingdom,1,1,2,4,At-Risk
13112,541,1,20.6,United Kingdom,1,1,1,3,Lost
13113,1,37,18625.73,United Kingdom,5,5,5,15,VIP
13114,731,1,234.38,United Kingdom,1,1,1,3,Lost
13115,12,10,5494.7,United Kingdom,5,5,5,15,VIP
13116,138,1,501.14,United Kingdom,3,1,2,6,At-Risk
13117,22,18,2643.81,United Kingdom,4,5,4,13,VIP
13118,20,9,2415.41,United Kingdom,4,5,4,13,VIP
13119,669,1,134.9,United Kingdom,1,1,1,3,Lost
13120,239,1,30.6,United Kingdom,2,1,1,4,At-Risk
13121,269,1,283.73,United Kingdom,2,1,1,4,At-Risk
13122,94,2,922.39,United Kingdom,3,2,3,8,Potential
13123,473,2,506.75,United Kingdom,1,2,2,5,At-Risk
13124,90,4,4782.45,United Kingdom,3,3,5,11,Loyal
13125,524,1,158.57,United Kingdom,1,1,1,3,Lost
13126,5,13,3998.25,United Kingdom,5,5,5,15,VIP
13127,78,1,259.17,United Kingdom,3,1,1,5,At-Risk
13128,631,1,263.5,United Kingdom,1,1,1,3,Lost
13129,452,2,233.25,United Kingdom,1,2,1,4,At-Risk
13130,94,1,64.0,United Kingdom,3,1,1,5,At-Risk
13131,23,7,3313.77,United Kingdom,4,4,5,13,VIP
13132,262,1,77.3,United Kingdom,2,1,1,4,At-Risk
13133,274,3,200.45,United Kingdom,2,3,1,6,At-Risk
13134,86,6,2475.23,United Kingdom,3,4,4,11,Loyal
13135,197,2,3371.45,United Kingdom,2,2,5,9,Potential
13136,56,13,6274.56,United Kingdom,4,5,5,14,VIP
13137,11,16,7712.7,United Kingdom,5,5,5,15,VIP
13138,22,7,1467.24,United Kingdom,4,4,4,12,Loyal
13139,16,8,8202.98,United Kingdom,5,4,5,14,VIP
13140,108,5,1215.68,United Kingdom,3,4,3,10,Loyal
13141,85,17,7668.58,United Kingdom,3,5,5,13,VIP
13142,19,1,307.09,United Kingdom,5,1,2,8,Potential
13143,585,1,405.1,United Kingdom,1,1,2,4,At-Risk
13144,333,2,135.35,United Kingdom,2,2,1,5,At-Risk
13145,40,7,1423.52,United Kingdom,4,4,4,12,Loyal
13146,26,1,228.91,United Kingdom,4,1,1,6,At-Risk
13147,10,4,712.8,United Kingdom,5,3,3,11,Loyal
13148,29,26,8612.31,United Kingdom,4,5,5,14,VIP
13149,14,4,1676.06,United Kingdom,5,3,4,12,Loyal
13150,484,3,449.97,United Kingdom,1,3,2,6,At-Risk
13151,296,3,2570.24,United Kingdom,2,3,4,9,Potential
13152,417,7,2146.38,United Kingdom,1,4,4,9,Potential
13153,6,1,486.22,United Kingdom,5,1,2,8,Potential
13154,399,3,1624.84,United Kingdom,2,3,4,9,Potential
13155,33,6,1750.18,United Kingdom,4,4,4,12,Loyal
13156,385,3,1586.54,United Kingdom,2,3,4,9,Potential
13157,49,9,5687.36,United Kingdom,4,5,5,14,VIP
13158,95,5,1508.18,United Kingdom,3,4,4,11,Loyal
13159,9,4,1437.85,United Kingdom,5,3,4,12,Loyal
13160,22,1,91.8,United Kingdom,4,1,1,6,At-Risk
13161,313,2,478.88,United Kingdom,2,2,2,6,At-Risk
13162,122,16,9275.49,United Kingdom,3,5,5,13,VIP
13163,610,1,17.65,United Kingdom,1,1,1,3,Lost
13164,569,2,372.2,United Kingdom,1,2,2,5,At-Risk
13165,46,3,1451.16,United Kingdom,4,3,4,11,Loyal
13166,283,2,884.18,United Kingdom,2,2,3,7,Potential
13167,19,5,1113.15,United Kingdom,5,4,3,12,Loyal
13168,36,5,1875.31,United Kingdom,4,4,4,12,Loyal
13169,64,3,840.08,United Kingdom,3,3,3,9,Potential
13170,27,1,116.01,United Kingdom,4,1,1,6,At-Risk
13171,22,3,468.41,United Kingdom,4,3,2,9,Potential
13172,400,1,69.6,United Kingdom,2,1,1,4,At-Risk
13173,4,11,2629.35,United Kingdom,5,5,4,14,VIP
13174,16,11,9471.94,United Kingdom,5,5,5,15,VIP
13175,582,2,831.45,United Kingdom,1,2,3,6,At-Risk
13176,46,1,492.84,United Kingdom,4,1,2,7,Potential
13177,65,2,512.2,United Kingdom,3,2,2,7,Potential
13178,26,21,14059.19,United Kingdom,4,5,5,14,VIP
13179,619,1,572.31,United Kingdom,1,1,2,4,At-Risk
13180,607,1,86.1,United Kingdom,1,1,1,3,Lost
13181,381,1,359.69,United Kingdom,2,1,2,5,At-Risk
13182,45,1,121.18,United Kingdom,4,1,1,6,At-Risk
13183,8,15,7036.18,United Kingdom,5,5,5,15,VIP
13184,15,10,1700.29,United Kingdom,5,5,4,14,VIP
13185,268,1,71.4,United Kingdom,2,1,1,4,At-Risk
13186,40,3,1575.89,United Kingdom,4,3,4,11,Loyal
13187,337,4,348.01,United Kingdom,2,3,2,7,Potential
13188,11,1,114.6,United Kingdom,5,1,1,7,Potential
13189,19,2,260.68,United Kingdom,5,2,1,8,Potential
13190,544,3,570.66,United Kingdom,1,3,2,6,At-Risk
13191,658,1,159.21,United Kingdom,1,1,1,3,Lost
13192,95,6,2558.58,United Kingdom,3,4,4,11,Loyal
13193,61,1,117.88,United Kingdom,3,1,1,5,At-Risk
13194,136,2,472.78,United Kingdom,3,2,2,7,Potential
13195,414,1,172.38,United Kingdom,1,1,1,3,Lost
13196,11,7,3068.84,United Kingdom,5,4,5,14,VIP
13197,610,1,373.01,United Kingdom,1,1,2,4,At-Risk
13198,10,8,4974.23,United Kingdom,5,4,5,14,VIP
13199,4,66,16417.89,United Kingdom,5,5,5,15,VIP
13200,19,4,870.09,United Kingdom,5,3,3,11,Loyal
13201,502,4,1240.61,United Kingdom,1,3,4,8,Potential
13202,394,7,1580.3,United Kingdom,2,4,4,10,Loyal
13203,10,10,2648.25,United Kingdom,5,5,4,14,VIP
13204,731,1,966.66,United Kingdom,1,1,3,5,At-Risk
13205,443,1,2803.2,United Kingdom,1,1,4,6,At-Risk
13206,400,13,8377.32,United Kingdom,2,5,5,12,Loyal
13207,15,4,535.86,United Kingdom,5,3,2,10,Loyal
13208,59,8,1964.02,United Kingdom,4,4,4,12,Loyal
13209,30,13,8509.51,United Kingdom,4,5,5,14,VIP
13210,94,1,353.48,United Kingdom,3,1,2,6,At-Risk
13211,10,10,2729.32,United Kingdom,5,5,4,14,VIP
13212,20,3,788.08,United Kingdom,4,3,3,10,Loyal
13213,57,11,3851.52,United Kingdom,4,5,5,14,VIP
13214,418,7,3264.23,United Kingdom,1,4,5,10,Loyal
13215,402,1,81.6,United Kingdom,2,1,1,4,At-Risk
13216,268,1,333.74,United Kingdom,2,1,2,5,At-Risk
13217,122,4,666.48,United Kingdom,3,3,3,9,Potential
13218,127,1,62.64,United Kingdom,3,1,1,5,At-Risk
13219,618,1,76.23,United Kingdom,1,1,1,3,Lost
13220,78,5,1336.09,United Kingdom,3,4,4,11,Loyal
13221,240,2,844.86,United Kingdom,2,2,3,7,Potential
13222,577,1,88.5,United Kingdom,1,1,1,3,Lost
13223,200,6,969.12,United Kingdom,2,4,3,9,Potential
13224,60,2,2152.95,United Kingdom,3,2,4,9,Potential
13225,3,16,16260.07,United Kingdom,5,5,5,15,VIP
13226,273,2,312.46,United Kingdom,2,2,2,6,At-Risk
13227,202,1,257.7,United Kingdom,2,1,1,4,At-Risk
13228,81,1,358.0,United Kingdom,3,1,2,6,At-Risk
13229,226,1,160.95,United Kingdom,2,1,1,4,At-Risk
13230,4,30,6350.28,United Kingdom,5,5,5,15,VIP
13232,13,7,1357.0,United Kingdom,5,4,4,13,VIP
13233,74,4,1176.46,United Kingdom,3,3,3,9,Potential
13234,673,2,356.95,United Kingdom,1,2,2,5,At-Risk
13235,212,1,1031.07,United Kingdom,2,1,3,6,At-Risk
13236,25,2,744.85,United Kingdom,4,2,3,9,Potential
13237,388,1,643.0,United Kingdom,2,1,3,6,At-Risk
13238,17,6,1006.63,United Kingdom,5,4,3,12,Loyal
13239,262,5,1594.69,United Kingdom,2,4,4,10,Loyal
13240,96,8,1718.12,United Kingdom,3,4,4,11,Loyal
13241,412,1,115.58,United Kingdom,1,1,1,3,Lost
13242,112,7,699.4,United Kingdom,3,4,3,10,Loyal
13243,203,5,1278.04,United Kingdom,2,4,4,10,Loyal
13244,93,1,121.74,United Kingdom,3,1,1,5,At-Risk
13245,51,2,989.22,United Kingdom,4,2,3,9,Potential
13246,18,11,3387.43,United Kingdom,5,5,5,15,VIP
13247,18,4,501.12,United Kingdom,5,3,2,10,Loyal
13248,125,2,465.68,United Kingdom,3,2,2,7,Potential
13249,92,9,1608.93,United Kingdom,3,5,4,12,Loyal
13250,461,2,256.04,United Kingdom,1,2,1,4,At-Risk
13251,402,1,252.68,United Kingdom,2,1,1,4,At-Risk
13252,394,2,399.3,United Kingdom,2,2,2,6,At-Risk
13253,157,4,2951.11,United Kingdom,3,3,4,10,Loyal
13254,376,1,51.41,United Kingdom,2,1,1,4,At-Risk
13255,9,3,904.46,United Kingdom,5,3,3,11,Loyal
13257,436,1,149.75,United Kingdom,1,1,1,3,Lost
13258,12,5,1035.18,United Kingdom,5,4,3,12,Loyal
13259,62,9,1429.63,United Kingdom,3,5,4,12,Loyal
13260,61,1,557.62,United Kingdom,3,1,2,6,At-Risk
13261,269,2,944.1,United Kingdom,2,2,3,7,Potential
13262,263,3,573.45,United Kingdom,2,3,2,7,Potential
13263,1,38,8679.47,United Kingdom,5,5,5,15,VIP
13264,443,1,722.56,United Kingdom,1,1,3,5,At-Risk
13265,53,5,2107.66,United Kingdom,4,4,4,12,Loyal
13266,11,19,6135.04,United Kingdom,5,5,5,15,VIP
13267,3,36,9758.26,United Kingdom,5,5,5,15,VIP
13268,18,10,3192.65,United Kingdom,5,5,5,15,VIP
13269,1,28,8891.7,United Kingdom,5,5,5,15,VIP
13270,366,1,1180.0,United Kingdom,2,1,3,6,At-Risk
13271,37,1,217.38,United Kingdom,4,1,1,6,At-Risk
13272,31,2,276.56,United Kingdom,4,2,1,7,Potential
13273,113,1,138.98,United Kingdom,3,1,1,5,At-Risk
13274,409,1,360.85,United Kingdom,2,1,2,5,At-Risk
13275,384,2,241.66,United Kingdom,2,2,1,5,At-Risk
13276,64,5,1939.26,United Kingdom,3,4,4,11,Loyal
13277,16,7,523.3,United Kingdom,5,4,2,11,Loyal
13278,41,4,1425.35,United Kingdom,4,3,4,11,Loyal
13279,78,1,137.75,United Kingdom,3,1,1,5,At-Risk
13280,122,7,2322.63,United Kingdom,3,4,4,11,Loyal
13281,439,1,350.85,United Kingdom,1,1,2,4,At-Risk
13282,18,4,1313.19,United Kingdom,5,3,4,12,Loyal
13283,60,4,373.36,United Kingdom,3,3,2,8,Potential
13284,331,1,201.19,United Kingdom,2,1,1,4,At-Risk
13285,23,6,3364.59,United Kingdom,4,4,5,13,VIP
13286,600,1,734.91,United Kingdom,1,1,3,5,At-Risk
13287,603,3,781.59,United Kingdom,1,3,3,7,Potential
13288,443,5,927.61,United Kingdom,1,4,3,8,Potential
13289,724,1,307.95,United Kingdom,1,1,2,4,At-Risk
13291,156,11,3320.84,United Kingdom,3,5,5,13,VIP
13292,39,5,994.51,United Kingdom,4,4,3,11,Loyal
13293,392,6,1192.94,United Kingdom,2,4,3,9,Potential
13294,190,3,1689.53,United Kingdom,2,3,4,9,Potential
13295,360,4,1101.97,United Kingdom,2,3,3,8,Potential
13296,137,6,792.51,United Kingdom,3,4,3,10,Loyal
13297,8,7,4368.62,United Kingdom,5,4,5,14,VIP
13298,1,1,360.0,United Kingdom,5,1,2,8,Potential
