StockCode,Description,avg_price,min_price,max_price,price_std,total_units,total_revenue,num_customers,avg_revenue_per_unit,price_volatility_pct,suggested_discount_pct,optimal_price
20657,TROPICAL LUGGAGE TAG,1.2416438356164383,0.15,2.46,0.2809458908888078,1694,536.64,54,0.32,22.6,22.6,0.98
20658,RED RETROSPOT LUGGAGE TAG,1.25,1.25,1.25,0.0,483,603.75,72,1.25,0.0,0.0,1.25
20658,RED SPOTTY LUGGAGE TAG,1.247121212121212,1.06,1.25,0.0232979474583374,882,1097.94,96,1.24,1.9,1.9,1.25
20659,ECONOMY LUGGAGE TAG,1.346875,1.06,2.46,0.338480544414843,292,387.06,55,1.33,25.1,25.1,1.25
20660,VIP LUGGAGE TAG,1.25,1.25,1.25,0.0,73,91.25,22,1.25,0.0,0.0,1.25
20661,BLUE POLKADOT PURSE,3.391538461538462,0.17,5.79,1.5650018432036332,355,221.77,9,0.62,46.1,30.0,2.95
20661,BLUE SPOTTY PURSE,2.863125,0.17,2.95,0.4914392129246505,434,446.3,29,1.03,17.2,17.2,2.95
20662,FIRST CLASS HOLIDAY PURSE,2.9388,0.17,5.79,1.1500881125664533,697,394.27,23,0.57,39.1,30.0,2.95
20663,QUEEN OF THE SKIES HOLIDAY PURSE,2.742,0.17,5.79,1.2826713196628805,1037,277.19,13,0.27,46.8,30.0,1.56
20664,TROPICAL HOLIDAY PURSE,2.95,2.95,2.95,0.0,31,91.45,11,2.95,0.0,0.0,2.95
20665,RED RETROSPOT PURSE,2.9423809523809528,2.55,2.95,0.0549391938265845,488,1430.0,78,2.93,1.9,1.9,2.95
20665,RED SPOTTY PURSE,2.943548387096774,2.55,2.95,0.050593125089487,699,2054.85,100,2.94,1.7,1.7,2.95
20666,ECONOMY HOLIDAY PURSE,2.679090909090909,0.17,2.95,0.816560201559299,871,340.65,22,0.39,30.5,30.0,2.02
20667,CHERRY BLOSSOM PURSE,2.95,2.95,2.95,0.0,21,61.95,6,2.95,0.0,0.0,2.95
20668,DISCO BALL CHRISTMAS DECORATION,0.1186826347305389,0.1,0.12,0.0049684769907809,21496,2399.8,181,0.11,4.2,4.2,0.12
20669,RED HEART LUGGAGE TAG,1.2486986301369862,1.06,1.25,0.0157245118834449,648,807.72,103,1.25,1.3,1.3,1.25
20670,VIP HOLIDAY PURSE,2.955454545454546,0.17,5.79,1.226441726034836,664,296.48,20,0.45,41.5,30.0,2.02
20671,BLUE TEATIME PRINT BOWL,1.248256880733945,1.06,1.25,0.0181986994192018,742,913.82,70,1.23,1.5,1.5,1.23
20672,PINK TEATIME PRINT BOWL,1.25,1.25,1.25,0.0,116,145.0,21,1.25,0.0,0.0,1.25
20674,GREEN POLKADOT BOWL,1.2513471502590674,1.06,2.46,0.0925408057779063,1634,1975.31,118,1.21,7.4,7.4,1.24
20674,GREEN SPOTTY BOWL,1.2457303370786517,1.06,1.25,0.0282397980358584,1509,1831.53,119,1.21,2.3,2.3,1.24
20675,BLUE POLKADOT BOWL,1.2422727272727274,1.06,2.46,0.0857745459170302,3223,3770.04,180,1.17,6.9,6.9,1.22
20675,BLUE SPOTTY BOWL,1.2411969111969112,1.06,1.25,0.0400159346908454,2700,3197.16,157,1.18,3.2,3.2,1.22
20676,RED RETROSPOT BOWL,1.243265306122449,1.06,2.46,0.1193098269359511,5214,6056.009999999999,227,1.16,9.6,9.6,1.22
20676,RED SPOTTY BOWL,1.237406340057637,1.06,1.25,0.0473355292526627,4384,5147.12,212,1.17,3.8,3.8,1.22
20677,PINK POLKADOT BOWL,1.2558131487889277,1.06,2.46,0.1681293515549465,3673,4271.4,163,1.16,13.4,13.4,1.23
20677,PINK SPOTTY BOWL,1.2381684981684982,1.06,1.25,0.0459972924828289,3342,3903.9,161,1.17,3.7,3.7,1.23
20679,EDWARDIAN PARASOL RED,5.81235569422777,3.0,12.46,0.5491660480072772,6134,29140.67,271,4.75,9.4,9.4,5.46
20681,PINK POLKADOT CHILDRENS UMBRELLA,3.245238095238096,2.75,3.25,0.0487950036474266,371,1199.75,82,3.23,1.5,1.5,3.23
20681,PINK SPOTTY CHILDS UMBRELLA,3.2387640449438204,2.75,3.25,0.0743152579891013,956,3014.0,127,3.15,2.3,2.3,3.23
20682,RED RETROSPOT CHILDRENS UMBRELLA,3.2902189781021898,2.75,6.63,0.4127296202342787,1507,4816.41,190,3.2,12.5,12.5,3.16
20682,RED SPOTTY CHILDS UMBRELLA,3.233720930232558,2.75,3.25,0.0889456217320383,1431,4467.75,153,3.12,2.8,2.8,3.16
20684,STRAWBERRY DREAM CHILDS UMBRELLA,3.240625,2.75,3.25,0.0680333575229759,562,1787.5,117,3.18,2.1,2.1,3.21
20685,DOOR MAT RED SPOT,7.177378378378378,4.0,7.49,0.5556649792626266,2427,15100.97,245,6.22,7.7,7.7,6.95
20685,DOORMAT RED RETROSPOT,7.7369735182849935,4.58,15.79,0.7015084184573415,4985,33132.45,416,6.65,9.1,9.1,6.95
20685,DOORMAT RED SPOT,7.329893048128342,6.35,7.95,0.5578665093579647,1035,7050.21,159,6.81,7.6,7.6,6.95
20685,RED SPOTTY COIR DOORMAT,6.544242424242424,4.0,6.75,0.3946056251610222,1098,6545.5,132,5.96,6.0,6.0,6.95
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,3.264601226993865,2.75,6.63,0.2709112318713285,571,1850.13,117,3.24,8.3,8.3,3.25
20688,BEAUTY SPEED EXPRESSO CUPS,4.45,0.45,5.95,2.2912878474779195,462,306.9,9,0.66,51.5,30.0,0.45
20689,RETRO SISTERS EXPRESSO CUPS,5.610714285714286,0.45,5.95,1.2623726296480986,401,441.95,25,1.1,22.5,22.5,4.37
20692,FLORAL ELEPHANT SOFT TOY,4.179752066115703,3.75,4.25,0.1744728384301185,883,3451.25,75,3.91,4.2,4.2,4.21
20693,FLORAL DINOSAUR GREEN,4.25,4.25,4.25,0.0,26,110.5,10,4.25,0.0,0.0,4.25
20694,FLORAL PINK MONSTER,3.71,3.39,3.75,0.1152922707396626,113,412.23,23,3.65,3.1,3.1,3.39
20695,FLORAL BLUE MONSTER,4.175925925925926,3.75,4.25,0.1810069964491228,83,336.25,24,4.05,4.3,4.3,4.0
20696,FLORAL SOFT CAR TOY,3.75,3.75,3.75,0.0,123,461.25,28,3.75,0.0,0.0,3.75
20697,LITTLE GREEN MONSTER SOFT TOY,2.509090909090909,2.1,2.55,0.1324102244257123,41,99.15,17,2.42,5.3,5.3,2.1
20698,LITTLE PINK MONSTER SOFT TOY,2.5026315789473683,2.1,2.55,0.1418857954390374,43,104.25,17,2.42,5.7,5.7,2.1
20699,MOUSEY LONG LEGS SOFT TOY,2.53125,2.1,2.55,0.0908734214355563,210,524.7,42,2.5,3.6,3.6,2.44
20700,GREEN CAT FLORAL CUSHION COVER,3.125,1.25,3.75,1.1306675421666137,288,420.0,11,1.46,36.2,30.0,2.5
20701,PINK CAT FLORAL CUSHION COVER,3.173076923076923,1.25,3.75,1.0963225241337866,282,397.5,12,1.41,34.6,30.0,1.25
20702,PINK PADDED MOBILE,4.235943775100401,3.75,4.25,0.0828135101971595,779,3267.25,151,4.19,2.0,2.0,4.23
20703,BLUE PADDED SOFT MOBILE,4.235119047619048,3.75,4.25,0.0852189016116841,463,1955.25,122,4.22,2.0,2.0,4.22
20704,MR ROBOT SOFT TOY,5.3,1.95,6.95,2.292569086390422,345,1200.95,60,3.48,43.3,30.0,1.95
20705,MRS ROBOT SOFT TOY,5.386734693877551,1.95,6.95,2.2574592906583257,269,972.55,47,3.62,41.9,30.0,4.28
20707,CRAZY DAISY HEART DECORATION,1.3456060606060607,0.38,2.46,0.45614818370916,1281,916.62,48,0.72,33.9,30.0,0.82
20711,JUMBO BAG TOYS,1.952863436123348,1.3,2.08,0.1168200998743205,11469,20532.63,326,1.79,6.0,6.0,1.91
20712,JUMBO BAG WOODLAND ANIMALS,1.9853617021276595,1.65,4.13,0.1581643131980493,15929,29504.5,387,1.85,8.0,8.0,1.91
20713,JUMBO BAG OWLS,1.967314524555904,1.65,4.13,0.1874481750640473,19832,35822.62,371,1.81,9.5,9.5,1.9
20714,POSY SHOPPER BAG,0.5975,0.38,1.25,0.3934723046739815,1513,586.25,10,0.39,65.9,30.0,0.62
20715,LITTLE FLOWER SHOPPER BAG,1.06,1.06,1.06,0.0,400,424.0,1,1.06,0.0,0.0,1.06
20716,PARTY FOOD SHOPPER BAG,1.2445714285714289,1.06,1.25,0.0317445675633884,1396,1710.8,121,1.23,2.6,2.6,1.22
20717,STRAWBERRY SHOPPER BAG,1.2577949709864602,1.06,2.46,0.1347326254559633,5371,6398.53,283,1.19,10.7,10.7,1.24
20718,RED RETROSPOT SHOPPER BAG,1.260871369294606,1.06,2.46,0.1498816860135991,5676,6747.31,280,1.19,11.9,11.9,1.22
20718,RED SPOTTY SHOPPER BAG,1.236225,1.06,1.25,0.0493313625732487,6660,7713.2,237,1.16,4.0,4.0,1.22
20719,WOODLAND CHARLOTTE BAG,0.8415938069216757,0.72,1.63,0.0652553419397571,19288,15235.59,365,0.79,7.8,7.8,0.84
20723,STRAWBERRY CHARLOTTE BAG,0.8501278269419862,0.72,1.63,0.0875682151560017,14654,11750.0,356,0.8,10.3,10.3,0.83
20724,RED RETROSPOT CHARLOTTE BAG,0.848343949044586,0.72,1.63,0.079039239911657,15314,12158.9,390,0.79,9.3,9.3,0.84
20724,RED SPOTTY CHARLOTTE BAG,0.8390572390572391,0.72,0.85,0.0361249483768644,10685,8499.85,282,0.8,4.3,4.3,0.84
20725,LUNCH BAG RED RETROSPOT,1.6559008160703077,1.45,4.13,0.2013280847126334,20800,32940.4,605,1.58,12.2,12.2,1.64
20725,LUNCH BAG RED SPOTTY,1.631511520737327,1.19,1.65,0.0589007632656456,17514,27331.3,499,1.56,3.6,3.6,1.64
20726,LUNCH BAG WOODLAND,1.6512062726176115,1.45,4.13,0.1407574720406824,21115,33333.11,585,1.58,8.5,8.5,1.64
20727,LUNCH BAG  BLACK SKULL.,1.640146433632499,1.19,1.65,0.0439434602232914,25820,40586.2,705,1.57,2.7,2.7,1.64
20728,LUNCH BAG CARS BLUE,1.6494313304721029,1.19,4.13,0.134222072676238,23575,37071.43,702,1.57,8.1,8.1,1.64
20729,RED SPOTTY CANDY BAG,1.227910447761194,0.15,1.25,0.1375933546826545,4626,1154.9,39,0.25,11.2,11.2,1.16
20730,STRAWBERRY CANDY BAG,1.2139024390243902,0.15,1.25,0.1752694789285985,1659,524.25,34,0.32,14.4,14.4,1.0
20731,POSY CANDY BAG,1.1114893617021278,0.15,1.25,0.3259032846893737,4101,1180.25,40,0.29,29.3,29.3,0.6
20733,GOLD MINI TAPE MEASURE,0.8127272727272726,0.42,0.85,0.1132012018196413,1564,1139.0,67,0.73,13.9,13.9,0.83
20734,SILVER MINI TAPE MEASURE,0.8442647058823529,0.72,0.85,0.0268948298016822,1379,1079.85,50,0.78,3.2,3.2,0.81
20735,BLACK MINI TAPE MEASURE,0.8135384615384614,0.42,0.85,0.1073608222483702,829,592.25,30,0.71,13.2,13.2,0.83
20736,PINK MINI TAPE MEASURE,0.8431578947368421,0.72,0.85,0.029824045403173,287,230.95,18,0.8,3.5,3.5,0.85
20738,GREEN MINI TAPE MEASURE,0.842,0.72,0.85,0.0314841229828623,1585,1270.55,46,0.8,3.7,3.7,0.82
20747,PICCADILLY TEA SET,14.733098591549297,12.75,14.95,0.6605162300359051,310,4227.5,48,13.64,4.5,4.5,14.78
20748,KENSINGTON COFFEE SET,12.182203389830509,3.95,12.75,2.095492980201527,363,3422.25,86,9.43,17.2,17.2,10.92
20749,ASSORTED COLOUR MINI CASES,7.785910290237467,6.09,16.63,0.5953502370498104,3060,21830.84,426,7.13,7.6,7.6,7.9
20750,RED RETROSPOT MINI CASES,7.777888446215139,6.35,7.95,0.4962324357047666,2103,15162.05,307,7.21,6.4,6.4,7.8
20750,RED/WHITE DOT MINI CASES,7.770659898477157,6.09,7.95,0.5066163471724751,1591,11419.73,246,7.18,6.5,6.5,7.8
20751,FUNKY WASHING UP GLOVES ASSORTED,2.0966530612244902,1.69,2.1,0.0369300178391997,2834,5857.92,264,2.07,1.8,1.8,2.1
20752,BLUE POLKADOT WASHING UP GLOVES,2.1,2.1,2.1,0.0,499,1047.9,117,2.1,0.0,0.0,1.85
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,2.045175438596491,0.85,2.1,0.2571086078013688,846,1326.6,93,1.57,12.6,12.6,1.85
20753,RETRO PINK SPOT WASHING UP GLOVES,2.057894736842105,0.5,2.1,0.2595542738092201,187,391.1,30,2.09,12.6,12.6,2.1
20754,RETRO RED SPOTTY WASHING UP GLOVES,2.077088235294118,1.69,2.1,0.0943135008328845,3012,5749.56,212,1.91,4.5,4.5,2.08
20754,RETROSPOT RED WASHING UP GLOVES,2.0920277777777776,1.69,2.1,0.0566919969056817,1854,3686.76,208,1.99,2.7,2.7,2.08
20755,BLUE PAISLEY POCKET BOOK,0.8393333333333333,0.1,0.85,0.0818576456862972,5099,1043.75,74,0.2,9.8,9.8,0.6
20756,GREEN FERN POCKET BOOK,0.8286666666666667,0.1,0.85,0.1154162427516556,5685,821.8499999999999,40,0.14,13.9,13.9,0.1
20757,RED DAISY POCKET BOOK,0.8471428571428571,0.1,1.63,0.1399588484615131,5329,880.03,49,0.17,16.5,16.5,0.48
20758,ABSTRACT CIRCLES POCKET BOOK,0.8378481012658228,0.1,0.85,0.0873347653935624,5394,934.5,61,0.17,10.4,10.4,0.6
20759,CHRYSANTHEMUM POCKET BOOK,0.8291304347826087,0.1,0.85,0.1141699724476434,5739,867.75,35,0.15,13.8,13.8,0.48
20760,GARDEN PATH POCKET BOOK,0.8314285714285714,0.1,0.85,0.1007209037927554,5489,1274.45,47,0.23,12.1,12.1,0.1
20761,BLUE PAISLEY SKETCHBOOK,3.706532258064516,1.25,7.46,0.5223446894156324,423,1244.87,93,2.94,14.1,14.1,3.0
20762,GREEN FERN SKETCHBOOK,3.674434782608696,1.25,7.46,0.5925520057187488,422,1194.21,88,2.83,16.1,16.1,2.64
20763,DAISY SKETCHBOOK,3.5485,1.25,7.46,0.915663739997256,246,610.61,54,2.48,25.8,25.8,2.65
20764,ABSTRACT CIRCLES SKETCHBOOK,3.692582781456954,1.25,7.46,0.7399751919951182,604,1748.13,107,2.89,20.0,20.0,3.17
20765,CHRYSANTHEMUM SKETCHBOOK,3.727153846153846,1.25,7.46,0.7561348415649838,415,1142.29,96,2.75,20.3,20.3,2.67
20766,GARDEN PATH SKETCHBOOK,3.6867938931297712,1.25,7.46,0.6839638622657602,481,1368.48,100,2.85,18.6,18.6,2.36
20767,BLUE PAISLEY JOURNAL,2.517548387096774,0.85,4.96,0.414904686184082,757,1564.37,112,2.07,16.5,16.5,2.52
20768,GREEN FERN JOURNAL,2.470083333333333,0.85,4.96,0.4414614686372035,706,1368.01,98,1.94,17.9,17.9,1.82
20769,DAISY JOURNAL,2.4603125,0.85,4.96,0.526455559709655,407,718.67,48,1.77,21.4,21.4,1.34
20770,ABSTRACT CIRCLE JOURNAL,2.4368644067796605,0.85,2.55,0.3839419898146171,906,1841.4,94,2.03,15.8,15.8,2.52
20771,CHRYSANTHEMUM  JOURNAL,2.4604310344827582,0.85,4.96,0.4710070473789747,573,1077.46,91,1.88,19.1,19.1,1.89
20772,GARDEN PATH JOURNAL,2.4023134328358204,0.85,4.96,0.5371561347050642,929,1729.21,105,1.86,22.4,22.4,2.52
20773,BLUE PAISLEY NOTEBOOK,1.6357142857142857,0.15,1.65,0.1463850109422799,3321,919.65,78,0.28,8.9,8.9,1.4
20774,GREEN FERN NOTEBOOK,1.6319277108433734,0.15,1.65,0.1646463899845355,3428,856.2,68,0.25,10.1,10.1,1.46
20775,DAISY NOTEBOOK,1.6241379310344826,0.15,1.65,0.1969596492895838,3515,759.75,43,0.22,12.1,12.1,1.15
20776,ABSTRACT CIRCLES NOTEBOOK,1.6227272727272728,0.15,1.65,0.2022599587389726,3188,700.1999999999999,50,0.22,12.5,12.5,1.27
20777,CHRYSANTHEMUM NOTEBOOK,1.6346938775510202,0.15,1.65,0.1515228816828316,3532,1027.8,78,0.29,9.3,9.3,1.4
20778,GARDEN PATH NOTEBOOK,1.6321428571428571,0.15,1.65,0.1636634176769942,3600,900.0,66,0.25,10.0,10.0,1.44
20780,BLACK EAR MUFF HEADPHONES,5.465757575757576,1.95,10.79,0.8171734786276986,191,940.85,35,4.93,15.0,15.0,5.18
20781,GOLD EAR MUFF HEADPHONES,5.113404255319149,1.95,5.49,1.1032782703020254,84,404.52,34,4.82,21.6,21.6,4.9
20782,CAMOUFLAGE EAR MUFF HEADPHONES,5.522,1.95,10.79,0.8667230750873596,113,622.13,39,5.51,15.7,15.7,5.49
20783,HEART EAR MUFF HEADPHONES,5.442,4.65,5.49,0.1978234507005142,131,663.75,20,5.07,3.6,3.6,5.32
20784,RED RETRO BAR STOOL,38.95,35.95,39.95,1.851640199545103,26,970.7,6,37.33,4.8,4.8,37.95
20785,FUSCHIA RETRO BAR STOOL,39.24411764705883,35.95,39.95,1.5718104959867512,44,1657.8,14,37.68,4.0,4.0,35.95
20786,BLACK RETRO BAR STOOL,39.50555555555556,35.95,39.95,1.333333333333333,22,830.9,9,37.77,3.4,3.4,35.95
20787,BLUE RETRO BAR STOOL,39.45,35.95,39.95,1.4142135623730954,11,435.4500000000001,7,39.59,3.6,3.6,39.95
20793,BLUE TILED TRAY,6.35,0.75,6.75,1.549193338482967,273,402.75,13,1.48,24.4,24.4,4.75
20794,BLUE  TILE HOOK,2.5354838709677416,2.1,2.55,0.0808223859120486,190,480.9,27,2.53,3.2,3.2,2.55
20795,LARGE BLUE PROVENCAL CERAMIC BALL,2.0758823529411763,1.69,2.1,0.0994396062648965,116,228.84,15,1.97,4.8,4.8,1.69
20796,SMALL BLUE PROVENCAL CERAMIC BALL,1.65,1.65,1.65,0.0,88,145.2,11,1.65,0.0,0.0,1.65
20798,CLEAR MILKSHAKE GLASS,2.0706521739130435,1.65,2.1,0.112336838202752,463,907.5,35,1.96,5.4,5.4,2.01
20799,PINK MILKSHAKE GLASS,2.0,0.8,2.1,0.3605551275463989,167,215.5,11,1.29,18.0,18.0,1.84
20800,LARGE GLASS SUNDAE DISH CLEAR,1.4,0.25,2.55,1.6263455967290592,996,258.2,2,0.26,116.2,30.0,0.25
20801,LARGE PINK GLASS SUNDAE DISH,1.3697333333333332,0.75,2.55,0.8403184295629028,904,850.96,61,0.94,61.3,30.0,0.79
20802,SMALL GLASS SUNDAE DISH CLEAR,1.5476923076923077,0.42,1.65,0.3299150739871643,907,1157.79,68,1.28,21.3,21.3,1.14
20803,SMALL PINK GLASS SUNDAE DISH,1.0738095238095238,0.39,1.65,0.6289659423864121,1103,693.15,50,0.63,58.6,30.0,0.39
20804,GLASS CHICKEN BUTTER DISH,1.6423076923076922,1.45,1.65,0.0392232270276368,291,451.35,21,1.55,2.4,2.4,1.62
20814,SILVER FINCH DECORATION,1.2025,1.06,1.25,0.0859307332046625,187,206.39,7,1.1,7.1,7.1,1.21
20816,GOLD FLOWER CUSHION COVER,5.378571428571428,1.95,6.75,2.34216017507648,24,123.6,5,5.15,43.5,30.0,6.75
20818,GOLD TEDDY BEAR,3.522727272727273,1.25,3.75,0.7356123579206246,79,211.25,20,2.67,20.9,20.9,3.75
20819,SILVER TEDDY BEAR,3.626666666666667,1.25,7.46,0.8716459525900793,209,547.46,39,2.62,24.0,24.0,3.56
20820,SILVER LOOKING MIRROR,4.95,4.95,4.95,0.0,14,69.3,6,4.95,0.0,0.0,4.95
20821,GOLDIE LOOKING MIRROR,4.95,4.95,4.95,0.0,26,128.7,10,4.95,0.0,0.0,4.95
20823,GOLD WINE GOBLET,2.9826315789473683,0.79,4.65,1.924903582304732,256,534.96,14,2.09,64.5,30.0,4.45
20825,GOLD WINE GLASS,3.63,3.39,3.75,0.1859032006179558,360,1229.04,5,3.41,5.1,5.1,3.39
20826,SILVER APERITIF GLASS,1.3478571428571429,0.39,2.12,0.8680409293029077,355,290.72,11,0.82,64.4,30.0,2.12
20827,GOLD APERITIF GLASS,1.63375,0.39,2.12,0.7818647581263657,173,209.36,5,1.21,47.9,30.0,2.12
20828,GLITTER BUTTERFLY CLIPS,2.5314258911819887,2.1,2.55,0.0896014181830661,4275,10091.25,261,2.36,3.5,3.5,2.53
20829,GLITTER HANGING BUTTERFLY STRING,2.1142018779342724,1.69,4.13,0.2285482502204251,4728,9409.19,207,1.99,10.8,10.8,2.08
20830,SILVER PHOTO FRAME,2.0739583333333336,0.85,2.1,0.180421959121758,302,514.1999999999999,36,1.7,8.7,8.7,1.79
20831,GOLD PHOTO FRAME,1.94622641509434,0.79,2.1,0.4138060973595017,400,607.4399999999999,34,1.52,21.3,21.3,1.68
20832,RED FLOCK LOVE HEART PHOTO FRAME,0.7006603773584905,0.39,0.85,0.2116433157030031,1604,1006.86,86,0.63,30.2,30.0,0.84
20833,SHAKER THROW  QUILTED,27.630000000000003,12.75,49.95,20.37527913919218,52,811.8,3,15.61,73.7,30.0,12.75
20835,FRENCH LATTICE CUSHION COVER,0.8325,0.83,0.85,0.0070710678118654,78,64.98,8,0.83,0.8,0.8,0.83
20836,FRENCH PAISLEY CUSHION COVER,1.1209090909090909,0.83,2.95,0.7439336189723043,224,250.0,18,1.12,66.4,30.0,2.95
20837,FRENCH FLORAL CUSHION COVER,1.1844444444444444,0.83,2.95,0.8124850928748114,165,188.07,17,1.14,68.6,30.0,0.83
20838,FRENCH LATTICE CUSHION COVER,1.181794871794872,0.85,3.29,0.7899062962245041,391,387.29,36,0.99,66.8,30.0,0.85
20839,FRENCH PAISLEY CUSHION COVER,1.371967213114754,0.85,3.29,0.9226245528782392,513,591.79,53,1.15,67.2,30.0,0.85
20840,FRENCH FLORAL CUSHION COVER,1.3365573770491803,0.85,3.29,0.9024612369254458,813,1170.83,50,1.44,67.5,30.0,2.12
20845,ZINC HEART LATTICE 2 WALL PLANTER,6.35,6.35,6.35,0.0,73,463.55,15,6.35,0.0,0.0,6.35
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1.2548484848484849,1.06,2.46,0.1094502909127833,1322,1629.22,105,1.23,8.7,8.7,1.21
20847,ZINC HEART LATTICE CHARGER LARGE,3.75,3.75,3.75,0.0,71,266.25,17,3.75,0.0,0.0,3.75
20848,ZINC HEART LATTICE CHARGER SMALL,2.9500000000000006,2.95,2.95,0.0,39,115.05,10,2.95,0.0,0.0,2.95
20849,ZINC HEART LATTICE DOUBLE PLANTER,3.51,0.5,3.75,0.7885029119193303,670,566.1,15,0.84,22.5,22.5,3.1
20850,ZINC HEART LATTICE PLANTER BOWL,2.8434782608695657,0.5,2.95,0.5108603144398333,820,713.8,19,0.87,18.0,18.0,2.68
20851,ZINC HEART LATTICE TRAY OVAL,5.755357142857143,0.5,5.95,1.0299531889501443,334,417.7,21,1.25,17.9,17.9,3.22
20854,BLUE PATCH PURSE PINK HEART,1.6477777777777776,1.45,1.65,0.0210818510677891,377,604.25,66,1.6,1.3,1.3,1.58
20855,PINK PATCH PURSE BLUE HEART,1.65,1.65,1.65,0.0,145,239.25,41,1.65,0.0,0.0,1.65
20856,DENIM PATCH PURSE PINK BUTTERFLY,1.65,1.65,1.65,0.0,335,552.75,70,1.65,0.0,0.0,1.65
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1.65,1.65,1.65,0.0,257,424.05,57,1.65,0.0,0.0,1.65
20860,GOLD COSMETICS BAG WITH BUTTERFLY,2.1,2.1,2.1,0.0,19,39.9,10,2.1,0.0,0.0,2.1
20861,GOLD COSMETIC BAG PINK STAR,2.1,2.1,2.1,0.0,47,98.7,15,2.1,0.0,0.0,2.1
20862,PINK PATCH PENCIL CASE BLUE HEART,2.0853571428571427,1.69,2.1,0.0774827169668915,316,652.53,21,2.06,3.7,3.7,2.1
20863,BLUE PATCH PENCIL CASE PINK HEART,2.0720454545454547,1.69,2.1,0.1045383994310346,286,567.39,35,1.98,5.0,5.0,2.1
20864,DENIM PATCH PENCIL CASE BUTTERFLY,2.0514814814814817,1.65,2.1,0.1399918597552044,247,483.33,20,1.96,6.8,6.8,2.1
20865,PATCHWORK PENCIL CASE BUTTERFLY,2.059,1.69,2.1,0.1251027164180396,247,485.49,24,1.97,6.1,6.1,2.1
20866,BLUE ROSE FABRIC MIRROR,1.262857142857143,0.38,2.46,0.2039133024612051,967,977.29,76,1.01,16.1,16.1,1.2
20867,PINK ROSE FABRIC MIRROR,1.2255696202531643,0.38,1.25,0.1388020804122799,881,837.97,68,0.95,11.3,11.3,1.08
20868,SILVER FABRIC MIRROR,0.7671739130434783,0.38,2.46,0.4890610643239566,789,437.66,40,0.55,63.7,30.0,1.19
20869,GOLD FABRIC MIRROR,0.7293939393939394,0.38,1.25,0.4262697165083642,460,226.74,30,0.49,58.4,30.0,0.38
20870,OPULENT VELVET CANDLE IN BOX,1.93,1.25,2.1,0.3801315561749643,27,41.4,4,1.53,19.7,19.7,1.93
20871,OPULENT VELVET SET/3 CANDLES,1.845,1.25,2.1,0.3919764911576372,1205,1719.6,72,1.43,21.2,21.2,1.89
20877,MODERN CHRISTMAS BAUBLE CANDLE,0.42,0.42,0.42,0.0,10,4.2,3,0.42,0.0,0.0,0.42
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,1.2427848101265824,1.06,1.25,0.0365477106112684,716,867.64,61,1.21,2.9,2.9,1.24
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,0.65,0.65,0.65,0.0,62,40.3,8,0.65,0.0,0.0,0.65
20886,BOX OF 9 PEBBLE CANDLES,1.93828125,1.65,1.95,0.058236965216665,1694,3177.0,163,1.88,3.0,3.0,1.92
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,2.3536363636363635,1.25,3.75,1.2720634632538796,359,499.81,10,1.39,54.0,30.0,1.88
20889,JARDIN DE FEMME SCENTED CANDLE,2.029166666666667,0.3,2.95,1.147617756551159,656,392.0,12,0.6,56.6,30.0,1.58
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,10.765999999999998,3.95,12.75,3.5617972991173983,88,725.2,21,8.24,33.1,30.0,6.88
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2.500684931506849,2.1,2.55,0.1415423843777631,654,1457.55,41,2.23,5.7,5.7,2.1
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,2.938888888888889,2.55,2.95,0.0661955182423082,241,691.75,47,2.87,2.3,2.3,2.91
20895,VINTAGE NOTEBOOK FRENCH LETTER,2.95,2.95,2.95,0.0,16,47.2,3,2.95,0.0,0.0,2.95
20896,VINTAGE NOTEBOOK PINK FLOWER,2.95,2.95,2.95,0.0,39,115.05,13,2.95,0.0,0.0,2.95
20897,VINTAGE NOTEBOOK PARIS DAYS,2.894736842105264,1.25,2.95,0.281595232243358,304,631.6,29,2.08,9.7,9.7,2.61
20898,VINTAGE NOTEBOOK TRAVELOGUE,2.862820512820513,1.25,2.95,0.3798749705526301,307,620.05,35,2.02,13.3,13.3,2.1
20899,VINTAGE NOTEBOOK RED ROSE,2.95,2.95,2.95,0.0,44,129.8,12,2.95,0.0,0.0,2.95
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,6.35,6.35,6.35,0.0,34,215.9,14,6.35,0.0,0.0,6.35
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,6.025,1.95,6.35,1.1048378463225574,71,326.04999999999995,11,4.59,18.3,18.3,5.95
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,5.69,1.95,6.35,1.611929213543102,105,349.95,19,3.33,28.3,28.3,1.95
20906,VINTAGE NOTEBOOK BEAUTY GIRL,2.95,2.95,2.95,0.0,79,233.05,25,2.95,0.0,0.0,2.95
