StockCode,Description,daily_avg_demand,demand_std_daily,safety_stock,reorder_point,eoq,avg_price,total_units,total_revenue,stockout_risk
20669,RED HEART LUGGAGE TAG,0.8769,0.7256,4.5,16.8,1462.0,1.2486986301369862,648,807.72,Low
20670,VIP HOLIDAY PURSE,0.8985,3.4845,21.5,34.1,962.0,2.955454545454546,664,296.48,Low
20671,BLUE TEATIME PRINT BOWL,1.0041,1.2786,7.9,22.0,1564.0,1.248256880733945,742,913.8199999999999,Low
20672,PINK TEATIME PRINT BOWL,0.157,0.6475,4.0,6.2,618.0,1.25,116,145.0,Low
20673,STRAWBERRIES PRINT BOWL,0.0068,0.0,0.0,0.1,129.0,1.25,5,6.25,Unknown
20674,GREEN POLKADOT BOWL,2.2111,1.7304,10.7,41.7,2318.0,1.2513471502590674,1634,1975.31,Low
20674,GREEN SPOTTY BOWL,2.0419,1.7304,10.7,39.3,2233.0,1.2457303370786517,1509,1831.53,Low
20675,BLUE POLKADOT BOWL,4.3613,3.7241,23.0,84.1,3268.0,1.2422727272727274,3223,3770.04,Low
20675,BLUE SPOTTY BOWL,3.6536,3.7241,23.0,74.2,2992.0,1.2411969111969112,2700,3197.16,Low
20676,RED RETROSPOT BOWL,7.0555,5.0616,31.2,130.0,4155.0,1.243265306122449,5214,6056.009999999999,Low
20676,RED SPOTTY BOWL,5.9323,5.0616,31.2,114.3,3819.0,1.237406340057637,4384,5147.12,Low
20677,PINK POLKADOT BOWL,4.9702,3.808,23.5,93.1,3470.0,1.2558131487889275,3673,4271.4,Low
20677,PINK SPOTTY BOWL,4.5223,3.808,23.5,86.8,3333.0,1.2381684981684982,3342,3903.8999999999996,Low
20678,LARGE BLACK DIAMANTE HAIRSLIDE,0.0054,0.0,0.0,0.1,100.0,1.65,4,6.6,Unknown
20679,EDWARDIAN PARASOL RED,8.3004,12.2561,75.7,191.9,2084.0,5.81235569422777,6134,29140.670000000002,Low
20680,PINK FLOWERS CHILDS UMBRELLA,0.0081,0.0471,0.3,0.4,87.0,3.25,6,19.5,Low
20681,PINK POLKADOT CHILDRENS UMBRELLA,0.502,1.5709,9.7,16.7,686.0,3.2452380952380953,371,1199.75,Low
20681,PINK SPOTTY CHILDS UMBRELLA,1.2936,1.5709,9.7,27.8,1102.0,3.2387640449438204,956,3014.0,Low
20682,RED RETROSPOT CHILDRENS UMBRELLA,2.0392,1.9092,11.8,40.3,1373.0,3.2902189781021898,1507,4816.41,Low
20682,RED SPOTTY CHILDS UMBRELLA,1.9364,1.9092,11.8,38.9,1350.0,3.233720930232558,1431,4467.75,Low
20683,RAIN GIRL CHILDS UMBRELLA,0.0014,0.0,0.0,0.0,36.0,3.25,1,3.25,Unknown
20684,STRAWBERRY DREAM CHILDS UMBRELLA,0.7605,0.9308,5.7,16.3,845.0,3.240625,562,1787.5,Low
20685,DOOR MAT RED SPOT,3.2842,7.6035,46.9,92.9,1180.0,7.177378378378378,2427,15100.97,Low
20685,DOORMAT RED RETROSPOT,6.7456,7.6035,46.9,141.3,1628.0,7.7369735182849935,4985,33132.45,Low
20685,DOORMAT RED SPOT,1.4005,7.6035,46.9,66.5,762.0,7.329893048128342,1035,7050.21,Low
20685,RED SPOTTY COIR DOORMAT,1.4858,7.6035,46.9,67.7,831.0,6.544242424242424,1098,6545.5,Low
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,0.7727,0.5487,3.4,14.2,848.0,3.264601226993865,571,1850.13,Low
20688,BEAUTY SPEED EXPRESSO CUPS,0.6252,7.695,47.5,56.3,654.0,4.45,462,306.9,Low
20689,RETRO SISTERS EXPRESSO CUPS,0.5426,4.2557,26.3,33.9,542.0,5.610714285714286,401,441.95,Low
20692,FLORAL ELEPHANT SOFT TOY,1.1949,2.4072,14.9,31.6,932.0,4.179752066115703,883,3451.25,Low
20693,FLORAL DINOSAUR GREEN,0.0352,0.0793,0.5,1.0,159.0,4.25,26,110.5,Low
20694,FLORAL PINK MONSTER,0.1529,0.1939,1.2,3.3,354.0,3.71,113,412.23,Low
20695,FLORAL BLUE MONSTER,0.1123,0.2266,1.4,3.0,286.0,4.175925925925926,83,336.25,Low
20696,FLORAL SOFT CAR TOY,0.1664,0.1465,0.9,3.2,367.0,3.75,123,461.25,Low
20697,LITTLE GREEN MONSTER SOFT TOY,0.0555,0.1017,0.6,1.4,259.0,2.509090909090909,41,99.14999999999999,Low
20698,LITTLE PINK MONSTER SOFT TOY,0.0582,0.1078,0.7,1.5,266.0,2.5026315789473683,43,104.25,Low
20699,MOUSEY LONG LEGS SOFT TOY,0.2842,0.3067,1.9,5.9,584.0,2.5312499999999996,210,524.7,Low
20700,GREEN CAT FLORAL CUSHION COVER,0.3897,2.1432,13.2,18.7,616.0,3.125,288,420.0,Low
20701,PINK CAT FLORAL CUSHION COVER,0.3816,2.0213,12.5,17.8,605.0,3.173076923076923,282,397.5,Low
20702,PINK PADDED MOBILE,1.0541,0.9133,5.6,20.4,870.0,4.235943775100401,779,3267.25,Low
20703,BLUE PADDED SOFT MOBILE,0.6265,0.6261,3.9,12.7,671.0,4.2351190476190474,463,1955.25,Low
20704,MR ROBOT SOFT TOY,0.4668,0.7317,4.5,11.0,518.0,5.3,345,1200.95,Low
20705,MRS ROBOT SOFT TOY,0.364,0.5757,3.6,8.7,453.0,5.386734693877551,269,972.55,Low
20707,CRAZY DAISY HEART DECORATION,1.7334,5.2975,32.7,57.0,1979.0,1.3456060606060607,1281,916.62,Low
20711,JUMBO BAG TOYS,15.5196,8.8253,54.5,271.8,4917.0,1.9528634361233481,11469,20532.63,Medium
20712,JUMBO BAG WOODLAND ANIMALS,21.5548,13.3982,82.7,384.5,5747.0,1.9853617021276595,15929,29504.5,Medium
20713,JUMBO BAG OWLS,26.8363,15.0442,92.9,468.6,6441.0,1.9673145245559038,19832,35822.62,Medium
20714,POSY SHOPPER BAG,2.0474,30.9477,191.1,219.8,3228.0,0.5975,1513,586.25,Low
20715,LITTLE FLOWER SHOPPER BAG,0.5413,0.0,0.0,7.6,1246.0,1.06,400,424.0,Unknown
20716,PARTY FOOD SHOPPER BAG,1.889,1.1489,7.1,33.5,2149.0,1.2445714285714287,1396,1710.8,Medium
20717,STRAWBERRY SHOPPER BAG,7.2679,3.6313,22.4,124.2,4192.0,1.2577949709864602,5371,6398.53,Medium
20718,RED RETROSPOT SHOPPER BAG,7.6806,7.7713,48.0,155.5,4304.0,1.2608713692946059,5676,6747.31,Low
20718,RED SPOTTY SHOPPER BAG,9.0122,7.7713,48.0,174.2,4709.0,1.2362250000000001,6660,7713.2,Low
20719,WOODLAND CHARLOTTE BAG,26.1001,8.567,52.9,418.3,9712.0,0.8415938069216757,19288,15235.59,Medium
20721,OWLS CHARLOTTE BAG,0.0014,0.0,0.0,0.0,71.0,0.85,1,0.85,Unknown
20723,STRAWBERRY CHARLOTTE BAG,19.8295,8.2796,51.1,328.7,8423.0,0.8501278269419862,14654,11750.0,Medium
20724,RED RETROSPOT CHARLOTTE BAG,20.7226,10.8475,67.0,357.1,8620.0,0.848343949044586,15314,12158.9,Medium
20724,RED SPOTTY CHARLOTTE BAG,14.4587,10.8475,67.0,269.4,7240.0,0.8390572390572391,10685,8499.85,Low
20725,LUNCH BAG RED RETROSPOT,28.1461,16.2924,100.6,494.6,7190.0,1.6559008160703075,20800,32940.4,Medium
20725,LUNCH BAG RED SPOTTY,23.6996,16.2924,100.6,432.4,6647.0,1.631511520737327,17514,27331.3,Low
20726,LUNCH BAG WOODLAND,28.5724,19.1911,118.5,518.5,7255.0,1.6512062726176115,21115,33333.11,Medium
20727,LUNCH BAG  BLACK SKULL.,34.9391,19.4032,119.8,608.9,8050.0,1.6401464336324987,25820,40586.2,Medium
20728,LUNCH BAG CARS BLUE,31.9012,18.8236,116.2,562.8,7670.0,1.6494313304721029,23575,37071.43,Medium
20729,RED SPOTTY CANDY BAG,6.2598,53.7387,331.8,419.4,3938.0,1.227910447761194,4626,1154.9,Low
20730,STRAWBERRY CANDY BAG,2.2449,16.0059,98.8,130.2,2372.0,1.2139024390243902,1659,524.25,Low
20731,POSY CANDY BAG,5.5494,22.3598,138.0,215.7,3897.0,1.1114893617021278,4101,1180.25,Low
20733,GOLD MINI TAPE MEASURE,2.1164,4.4232,27.3,56.9,2814.0,0.8127272727272726,1564,1139.0,Low
20734,SILVER MINI TAPE MEASURE,1.866,3.797,23.4,49.5,2593.0,0.8442647058823529,1379,1079.85,Low
20735,BLACK MINI TAPE MEASURE,1.1218,1.9606,12.1,27.8,2048.0,0.8135384615384614,829,592.25,Low
20736,PINK MINI TAPE MEASURE,0.3884,2.5426,15.7,21.1,1184.0,0.8431578947368421,287,230.95,Low
20738,GREEN MINI TAPE MEASURE,2.1448,3.5924,22.2,52.2,2784.0,0.842,1585,1270.55,Low
20747,PICCADILLY TEA SET,0.4195,1.4551,9.0,14.9,294.0,14.733098591549295,310,4227.5,Low
20748,KENSINGTON COFFEE SET,0.4912,0.9122,5.6,12.5,350.0,12.182203389830509,363,3422.25,Low
20749,ASSORTED COLOUR MINI CASES,4.1407,2.0432,12.6,70.6,1272.0,7.785910290237467,3060,21830.84,Medium
20750,RED RETROSPOT MINI CASES,2.8457,1.8114,11.2,51.0,1055.0,7.777888446215139,2103,15162.050000000001,Medium
20750,RED/WHITE DOT MINI CASES,2.1529,1.8114,11.2,41.3,918.0,7.770659898477157,1591,11419.73,Low
20751,FUNKY WASHING UP GLOVES ASSORTED,3.8349,2.0375,12.6,66.3,2359.0,2.0966530612244902,2834,5857.92,Medium
20752,BLUE POLKADOT WASHING UP GLOVES,0.6752,2.5475,15.7,25.2,989.0,2.1,499,1047.9,Low
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1.1448,2.5475,15.7,31.7,1305.0,2.045175438596491,846,1326.6,Low
20753,RETRO PINK SPOT WASHING UP GLOVES,0.253,4.2662,26.3,29.8,612.0,2.057894736842105,187,391.1,Low
20754,RETRO RED SPOTTY WASHING UP GLOVES,4.0758,4.2808,26.4,83.5,2443.0,2.077088235294118,3012,5749.56,Low
20754,RETROSPOT RED WASHING UP GLOVES,2.5088,4.2808,26.4,61.5,1910.0,2.0920277777777776,1854,3686.76,Low
20755,BLUE PAISLEY POCKET BOOK,6.8999,31.3045,193.3,289.9,5000.0,0.8393333333333333,5099,1043.75,Low
20756,GREEN FERN POCKET BOOK,7.6928,43.8242,270.6,378.3,5314.0,0.8286666666666667,5685,821.8499999999999,Low
20757,RED DAISY POCKET BOOK,7.2111,36.6362,226.2,327.2,5088.0,0.8471428571428571,5329,880.03,Low
20758,ABSTRACT CIRCLES POCKET BOOK,7.2991,32.6326,201.5,303.7,5148.0,0.8378481012658228,5394,934.5,Low
20759,CHRYSANTHEMUM POCKET BOOK,7.7659,36.6835,226.5,335.2,5338.0,0.8291304347826087,5739,867.75,Low
20760,GARDEN PATH POCKET BOOK,7.4276,32.8,202.5,306.5,5213.0,0.8314285714285714,5489,1274.45,Low
20761,BLUE PAISLEY SKETCHBOOK,0.5724,0.9271,5.7,13.7,685.0,3.706532258064516,423,1244.87,Low
20762,GREEN FERN SKETCHBOOK,0.571,1.002,6.2,14.2,688.0,3.674434782608696,422,1194.21,Low
20763,DAISY SKETCHBOOK,0.3329,0.4645,2.9,7.6,534.0,3.5484999999999998,246,610.61,Low
20764,ABSTRACT CIRCLES SKETCHBOOK,0.8173,1.1085,6.8,18.2,821.0,3.692582781456954,604,1748.13,Low
20765,CHRYSANTHEMUM SKETCHBOOK,0.5616,1.1773,7.3,15.2,677.0,3.727153846153846,415,1142.29,Low
20766,GARDEN PATH SKETCHBOOK,0.6509,1.0921,6.7,15.8,733.0,3.6867938931297712,481,1368.48,Low
20767,BLUE PAISLEY JOURNAL,1.0244,1.4797,9.1,23.4,1113.0,2.517548387096774,757,1564.37,Low
20768,GREEN FERN JOURNAL,0.9553,1.7926,11.1,24.5,1085.0,2.470083333333333,706,1368.01,Low
20769,DAISY JOURNAL,0.5507,1.4686,9.1,16.8,825.0,2.4603124999999997,407,718.67,Low
20770,ABSTRACT CIRCLE JOURNAL,1.226,1.8266,11.3,28.5,1237.0,2.4368644067796605,906,1841.4,Low
20771,CHRYSANTHEMUM  JOURNAL,0.7754,1.7827,11.0,21.9,979.0,2.4604310344827582,573,1077.46,Low
20772,GARDEN PATH JOURNAL,1.2571,2.1593,13.3,30.9,1262.0,2.4023134328358204,929,1729.21,Low
20773,BLUE PAISLEY NOTEBOOK,4.4939,21.6976,134.0,196.9,2891.0,1.6357142857142857,3321,919.65,Low
20774,GREEN FERN NOTEBOOK,4.6387,23.4468,144.8,209.7,2940.0,1.6319277108433734,3428,856.2,Low
20775,DAISY NOTEBOOK,4.7564,25.031,154.5,221.1,2985.0,1.6241379310344826,3515,759.75,Low
20776,ABSTRACT CIRCLES NOTEBOOK,4.3139,31.9924,197.5,257.9,2844.0,1.6227272727272728,3188,700.1999999999999,Low
20777,CHRYSANTHEMUM NOTEBOOK,4.7794,22.2355,137.3,204.2,2982.0,1.6346938775510202,3532,1027.8,Low
20778,GARDEN PATH NOTEBOOK,4.8714,28.0114,172.9,241.1,3013.0,1.6321428571428571,3600,900.0,Low
20780,BLACK EAR MUFF HEADPHONES,0.2585,0.6437,4.0,7.6,379.0,5.465757575757576,191,940.85,Low
20781,GOLD EAR MUFF HEADPHONES,0.1137,0.1619,1.0,2.6,260.0,5.113404255319149,84,404.52000000000004,Low
20782,CAMOUFLAGE EAR MUFF HEADPHONES,0.1529,0.2284,1.4,3.5,290.0,5.522,113,622.13,Low
20783,HEART EAR MUFF HEADPHONES,0.1773,0.6488,4.0,6.5,315.0,5.442,131,663.75,Low
20784,RED RETRO BAR STOOL,0.0352,0.2094,1.3,1.8,52.0,38.95,26,970.7,Low
20785,FUSCHIA RETRO BAR STOOL,0.0595,0.128,0.8,1.6,68.0,39.24411764705883,44,1657.8,Low
20786,BLACK RETRO BAR STOOL,0.0298,0.1311,0.8,1.2,48.0,39.50555555555556,22,830.9,Low
20787,BLUE RETRO BAR STOOL,0.0149,0.0178,0.1,0.3,34.0,39.45,11,435.45000000000005,Low
20791,BLUE TILED SET OF 3 DRAWERS,0.0068,0.0,0.0,0.1,40.0,12.75,5,63.75,Unknown
20793,BLUE TILED TRAY,0.3694,2.3651,14.6,19.8,421.0,6.35,273,402.75,Low
20794,BLUE  TILE HOOK,0.2571,0.2253,1.4,5.0,555.0,2.5354838709677416,190,480.9,Low
20795,LARGE BLUE PROVENCAL CERAMIC BALL,0.157,0.2983,1.8,4.0,480.0,2.0758823529411763,116,228.84,Low
20796,SMALL BLUE PROVENCAL CERAMIC BALL,0.1191,0.2508,1.5,3.2,469.0,1.65,88,145.2,Low
20798,CLEAR MILKSHAKE GLASS,0.6265,0.8178,5.0,13.8,959.0,2.0706521739130435,463,907.5,Low
20799,PINK MILKSHAKE GLASS,0.226,1.7568,10.8,14.0,586.0,2.0,167,215.5,Low
20800,LARGE GLASS SUNDAE DISH CLEAR,1.3478,23.2874,143.8,162.7,1711.0,1.4,996,258.2,Low
20801,LARGE PINK GLASS SUNDAE DISH,1.2233,3.1898,19.7,36.8,1648.0,1.3697333333333332,904,850.96,Low
20802,SMALL GLASS SUNDAE DISH CLEAR,1.2273,1.7239,10.6,27.8,1553.0,1.5476923076923077,907,1157.79,Low
20803,SMALL PINK GLASS SUNDAE DISH,1.4926,4.2689,26.4,47.3,2056.0,1.0738095238095238,1103,693.15,Low
20804,GLASS CHICKEN BUTTER DISH,0.3938,2.3291,14.4,19.9,854.0,1.6423076923076922,291,451.35,Low
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,0.0068,0.0236,0.1,0.2,90.0,2.55,5,12.75,Low
20814,SILVER FINCH DECORATION,0.253,2.1912,13.5,17.0,800.0,1.2025,187,206.39,Low
20816,GOLD FLOWER CUSHION COVER,0.0325,0.0869,0.5,1.0,136.0,5.378571428571428,24,123.6,Low
20818,GOLD TEDDY BEAR,0.1069,0.2937,1.8,3.3,304.0,3.522727272727273,79,211.25,Low
20819,SILVER TEDDY BEAR,0.2828,0.5159,3.2,7.2,487.0,3.626666666666667,209,547.46,Low
20820,SILVER LOOKING MIRROR,0.0189,0.0584,0.4,0.7,108.0,4.95,14,69.3,Low
20821,GOLDIE LOOKING MIRROR,0.0352,0.0873,0.5,1.0,147.0,4.95,26,128.7,Low
20822,SILVER WINE GOBLET,0.0027,0.0,0.0,0.0,42.0,4.65,2,9.3,Unknown
20823,GOLD WINE GOBLET,0.3464,1.1904,7.3,12.1,594.0,2.9826315789473683,256,534.96,Low
20825,GOLD WINE GLASS,0.4871,4.0669,25.1,31.9,639.0,3.6300000000000003,360,1229.04,Low
20826,SILVER APERITIF GLASS,0.4804,1.8784,11.6,18.3,1041.0,1.3478571428571429,355,290.72,Low
20827,GOLD APERITIF GLASS,0.2341,1.1527,7.1,10.4,660.0,1.63375,173,209.36,Low
20828,GLITTER BUTTERFLY CLIPS,5.7848,5.0444,31.1,112.1,2636.0,2.5314258911819887,4275,10091.25,Low
20829,GLITTER HANGING BUTTERFLY STRING,6.3978,6.709,41.4,131.0,3034.0,2.1142018779342724,4728,9409.19,Low
20830,SILVER PHOTO FRAME,0.4087,0.7691,4.7,10.4,774.0,2.0739583333333336,302,514.1999999999999,Low
20831,GOLD PHOTO FRAME,0.5413,0.9861,6.1,13.7,920.0,1.9462264150943398,400,607.4399999999999,Low
20832,RED FLOCK LOVE HEART PHOTO FRAME,2.1705,2.7673,17.1,47.5,3070.0,0.7006603773584905,1604,1006.86,Low
20833,SHAKER THROW  QUILTED,0.0704,0.5551,3.4,4.4,88.0,27.630000000000003,52,811.8,Low
20835,FRENCH LATTICE CUSHION COVER,0.1055,0.1789,1.1,2.6,621.0,0.8325,78,64.98,Low
20836,FRENCH PAISLEY CUSHION COVER,0.3031,0.4059,2.5,6.7,907.0,1.1209090909090909,224,250.0,Low
20837,FRENCH FLORAL CUSHION COVER,0.2233,0.4961,3.1,6.2,757.0,1.1844444444444444,165,188.07000000000002,Low
20838,FRENCH LATTICE CUSHION COVER,0.5291,0.7667,4.7,12.1,1167.0,1.1817948717948719,391,387.28999999999996,Low
20839,FRENCH PAISLEY CUSHION COVER,0.6942,1.0605,6.5,16.2,1241.0,1.371967213114754,513,591.79,Low
20840,FRENCH FLORAL CUSHION COVER,1.1001,2.2638,14.0,29.4,1582.0,1.3365573770491803,813,1170.83,Low
20845,ZINC HEART LATTICE 2 WALL PLANTER,0.0988,0.2535,1.6,3.0,218.0,6.35,73,463.55,Low
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1.7889,1.3339,8.2,33.2,2082.0,1.2548484848484847,1322,1629.22,Low
20847,ZINC HEART LATTICE CHARGER LARGE,0.0961,0.1495,0.9,2.2,279.0,3.75,71,266.25,Low
20848,ZINC HEART LATTICE CHARGER SMALL,0.0528,0.1037,0.6,1.3,233.0,2.9500000000000006,39,115.05,Low
20849,ZINC HEART LATTICE DOUBLE PLANTER,0.9066,6.0978,37.6,50.3,886.0,3.5100000000000002,670,566.1,Low
20850,ZINC HEART LATTICE PLANTER BOWL,1.1096,8.6988,53.7,69.2,1089.0,2.8434782608695657,820,713.8,Low
20851,ZINC HEART LATTICE TRAY OVAL,0.452,2.4695,15.2,21.5,489.0,5.755357142857143,334,417.7,Low
20854,BLUE PATCH PURSE PINK HEART,0.5101,0.8772,5.4,12.5,970.0,1.6477777777777776,377,604.25,Low
20855,PINK PATCH PURSE BLUE HEART,0.1962,0.4809,3.0,5.7,601.0,1.65,145,239.25,Low
20856,DENIM PATCH PURSE PINK BUTTERFLY,0.4533,0.3452,2.1,8.4,914.0,1.6500000000000001,335,552.75,Low
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,0.3478,0.3154,1.9,6.8,801.0,1.65,257,424.05,Low
20858,SILVER PURSE GOLD PINK BUTTERFLY,0.0054,0.0,0.0,0.1,100.0,1.65,4,6.6,Unknown
20860,GOLD COSMETICS BAG WITH BUTTERFLY,0.0257,0.08,0.5,0.9,193.0,2.1,19,39.9,Low
20861,GOLD COSMETIC BAG PINK STAR,0.0636,0.1713,1.1,2.0,304.0,2.1,47,98.7,Low
20862,PINK PATCH PENCIL CASE BLUE HEART,0.4276,1.4115,8.7,14.7,790.0,2.0853571428571427,316,652.53,Low
20863,BLUE PATCH PENCIL CASE PINK HEART,0.387,1.142,7.1,12.5,754.0,2.0720454545454547,286,567.39,Low
20864,DENIM PATCH PENCIL CASE BUTTERFLY,0.3342,1.0508,6.5,11.2,704.0,2.0514814814814817,247,483.33,Low
20865,PATCHWORK PENCIL CASE BUTTERFLY,0.3342,1.1107,6.9,11.6,703.0,2.059,247,485.49,Low
20866,BLUE ROSE FABRIC MIRROR,1.3085,1.9779,12.2,30.5,1775.0,1.262857142857143,967,977.29,Low
20867,PINK ROSE FABRIC MIRROR,1.1922,2.4481,15.1,31.8,1720.0,1.2255696202531645,881,837.97,Low
20868,SILVER FABRIC MIRROR,1.0677,2.8703,17.7,32.6,2057.0,0.7671739130434783,789,437.66,Low
20869,GOLD FABRIC MIRROR,0.6225,2.0328,12.5,21.2,1611.0,0.7293939393939394,460,226.74,Low
20870,OPULENT VELVET CANDLE IN BOX,0.0365,0.0,0.0,0.5,240.0,1.9300000000000002,27,41.4,Unknown
20871,OPULENT VELVET SET/3 CANDLES,1.6306,3.1753,19.6,42.4,1640.0,1.845,1205,1719.6,Low
20877,MODERN CHRISTMAS BAUBLE CANDLE,0.0135,0.0,0.0,0.2,313.0,0.42,10,4.2,Unknown
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,0.9689,2.572,15.9,29.5,1540.0,1.2427848101265824,716,867.64,Low
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,0.0839,0.0,0.0,1.2,627.0,0.65,62,40.3,Unknown
20881,MODERN CHRISTMAS TREE CANDLE,0.0027,0.0,0.0,0.0,98.0,0.85,2,1.7,Unknown
20882,MODERN CHRISTMAS TREE CANDLE,0.0027,0.0,0.0,0.0,53.0,2.95,2,5.9,Unknown
20884,MODERN CHRISTMAS TREE CANDLE,0.0027,0.0,0.0,0.0,63.0,2.1,2,4.2,Unknown
20885,BOX OF 3 PEBBLE CANDLES,0.0014,0.0,0.0,0.0,38.0,2.95,1,2.95,Unknown
20886,BOX OF 9 PEBBLE CANDLES,2.2923,1.6222,10.0,42.1,1897.0,1.93828125,1694,3177.0,Low
20887,BOX OF 6 PEBBLE CANDLES,0.0068,0.0,0.0,0.1,77.0,3.45,5,17.25,Unknown
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,0.4858,4.5024,27.8,34.6,792.0,2.3536363636363635,359,499.81,Low
20889,JARDIN DE FEMME SCENTED CANDLE,0.8877,8.8308,54.5,66.9,1154.0,2.029166666666667,656,392.0,Low
20890,SMALL GLASS ROSE SCENTED CANDLE,0.0054,0.0,0.0,0.1,66.0,3.75,4,15.0,Unknown
20891,LARGE GLASS ROSE SCENTED CANDLE,0.0027,0.0,0.0,0.0,32.0,7.95,2,15.9,Unknown
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,0.1191,0.3183,2.0,3.7,183.0,10.765999999999998,88,725.2,Low
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,0.885,1.8744,11.6,24.0,1038.0,2.500684931506849,654,1457.55,Low
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,0.3261,0.5819,3.6,8.2,581.0,2.938888888888889,241,691.75,Low
20895,VINTAGE NOTEBOOK FRENCH LETTER,0.0217,0.2219,1.4,1.7,150.0,2.95,16,47.2,Low
20896,VINTAGE NOTEBOOK PINK FLOWER,0.0528,0.1278,0.8,1.5,233.0,2.95,39,115.05,Low
20897,VINTAGE NOTEBOOK PARIS DAYS,0.4114,1.1487,7.1,12.9,657.0,2.8947368421052633,304,631.6,Low
20898,VINTAGE NOTEBOOK TRAVELOGUE,0.4154,1.3748,8.5,14.3,664.0,2.862820512820513,307,620.05,Low
20899,VINTAGE NOTEBOOK RED ROSE,0.0595,0.1606,1.0,1.8,248.0,2.95,44,129.8,Low
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,0.046,0.0724,0.4,1.0,148.0,6.35,34,215.89999999999998,Low
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,0.0961,0.2993,1.8,3.1,220.0,6.0249999999999995,71,326.04999999999995,Low
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,0.1421,0.433,2.7,4.7,276.0,5.6899999999999995,105,349.95,Low
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,0.0081,0.0,0.0,0.1,62.0,6.349999999999999,6,38.1,Unknown
20906,VINTAGE NOTEBOOK BEAUTY GIRL,0.1069,0.1672,1.0,2.5,332.0,2.95,79,233.05,Low
20910,VINTAGE PHOTO ALBUM PARIS DAYS,0.1137,0.2357,1.5,3.1,234.0,6.324193548387096,84,514.1999999999999,Low
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,0.3992,3.8891,24.0,29.6,643.0,2.936666666666667,295,787.05,Low
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,10.8065,11.3324,70.0,221.3,3340.0,2.9461922714420363,7986,22435.18,Low
20914,SET/5 RED SPOTTY LID GLASS BOWLS,14.2598,11.3324,70.0,269.6,3865.0,2.903144266337855,10538,28548.7,Low
20931,BLUE POT PLANT CANDLE,0.8268,0.8994,5.6,17.2,862.0,3.3859223300970873,611,1776.25,Low
20932,PINK POT PLANT CANDLE,0.4141,0.5975,3.7,9.5,604.0,3.45,306,935.8,Low
20933,YELLOW POT PLANT CANDLE,0.6671,2.5684,15.9,25.2,767.0,3.4511627906976745,493,1245.15,Low
20934,SET/3 POT PLANT CANDLES,0.2287,0.4149,2.6,5.8,359.0,5.398979591836735,169,888.0500000000001,Low
20935,ROUND CACTUS CANDLE,0.3992,1.242,7.7,13.3,676.0,2.6571428571428575,295,541.45,Low
20936,FORKED CACTUS CANDLE,0.429,0.685,4.2,10.2,673.0,2.880689655172414,317,727.93,Low
20939,ORANGE CANDLE,0.0162,0.0,0.0,0.2,241.0,0.85,12,10.2,Unknown
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,0.1529,0.0,0.0,2.1,400.0,2.905555555555556,113,312.55,Unknown
20941,FROG CANDLE,1.2558,3.1705,19.6,37.2,1795.0,1.185142857142857,928,719.62,Low
20942,SET/6 GINGERBREAD TREE T-LIGHTS,0.0081,0.0,0.0,0.1,140.0,1.25,6,7.5,Unknown
20943,SET/6 GINGERBREAD STAR T-LIGHTS,0.4533,1.4617,9.0,15.3,1050.0,1.25,335,418.75,Low
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,0.8823,3.2082,19.8,32.2,2421.0,0.4577272727272727,652,282.96999999999997,Low
20952,PORCELAIN CHERUB BELL SMALL,0.4357,2.8194,17.4,23.5,1776.0,0.42000000000000004,322,135.24,Low
20953,PORCELAIN CHERUB BELL LARGE,0.0257,0.0962,0.6,1.0,218.0,1.65,19,31.349999999999998,Low
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2.9229,4.7467,29.3,70.2,2653.0,1.2633774834437086,2160,2588.43,Low
20957,PORCELAIN HANGING BELL SMALL,0.0907,0.1804,1.1,2.4,436.0,1.45,67,97.15,Low
20958,PORCELAIN HANGING BELL LARGE,0.0352,0.0937,0.6,1.1,234.0,1.9500000000000002,26,50.7,Low
20960,WATERMELON BATH SPONGE,2.3532,3.5225,21.7,54.6,2394.0,1.2486805555555556,1739,2169.95,Low
20961,STRAWBERRY BATH SPONGE,4.4317,4.4595,27.5,89.5,3254.0,1.2726764705882352,3275,4021.91,Low
20963,APPLE BATH SPONGE,4.3342,4.3187,26.7,87.4,3212.0,1.2781388012618298,3203,3935.54,Low
